	AccSpeciesName	ObservationID	TraitID	TraitName	DataName	StdValue	UnitName
26247	Trifolium pratense	2311049	1111	Seedbank density	Seedbank density	0.0	1/m2
26255	Trifolium pratense	2311050	159	Seedbank type	Seedbank type	transient	
26263	Trifolium pratense	2311050	1111	Seedbank density	Seedbank density	0.0	1/m2
26259	Trifolium pratense	2311050	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
26260	Trifolium pratense	2311050	2808	Seedbank thickness of top layer	Seedbank thickness of top layer (cm)	50.0	mm
26262	Trifolium pratense	2311050	2809	Seedbank duration	Seedbank duration (month)	7.0	month
26271	Trifolium pratense	2311051	159	Seedbank type	Seedbank type	transient	
26279	Trifolium pratense	2311051	1111	Seedbank density	Seedbank density	0.0	1/m2
26275	Trifolium pratense	2311051	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
26276	Trifolium pratense	2311051	2808	Seedbank thickness of top layer	Seedbank thickness of top layer (cm)	100.0	mm
26278	Trifolium pratense	2311051	2809	Seedbank duration	Seedbank duration (month)	8.0	month
26287	Trifolium pratense	2311052	159	Seedbank type	Seedbank type	transient	
26295	Trifolium pratense	2311052	1111	Seedbank density	Seedbank density	0.0	1/m2
26291	Trifolium pratense	2311052	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
26292	Trifolium pratense	2311052	2808	Seedbank thickness of top layer	Seedbank thickness of top layer (cm)	50.0	mm
26294	Trifolium pratense	2311052	2809	Seedbank duration	Seedbank duration (month)	14.0	month
26303	Trifolium pratense	2311053	159	Seedbank type	Seedbank type	transient	
26311	Trifolium pratense	2311053	1111	Seedbank density	Seedbank density	0.0	1/m2
26319	Trifolium pratense	2311054	159	Seedbank type	Seedbank type	transient	
26327	Trifolium pratense	2311054	1111	Seedbank density	Seedbank density	0.0	1/m2
26335	Trifolium pratense	2311055	159	Seedbank type	Seedbank type	transient	
26343	Trifolium pratense	2311055	1111	Seedbank density	Seedbank density	0.0	1/m2
26351	Trifolium pratense	2311056	159	Seedbank type	Seedbank type	transient	
26359	Trifolium pratense	2311056	1111	Seedbank density	Seedbank density	0.0	1/m2
26367	Trifolium pratense	2311057	159	Seedbank type	Seedbank type	transient	
26374	Trifolium pratense	2311057	1111	Seedbank density	Seedbank density	2.0	1/m2
26371	Trifolium pratense	2311057	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
26382	Trifolium pratense	2311058	159	Seedbank type	Seedbank type	transient	
26389	Trifolium pratense	2311058	1111	Seedbank density	Seedbank density	0.0	1/m2
26397	Trifolium pratense	2311059	159	Seedbank type	Seedbank type	transient	
26402	Trifolium pratense	2311059	1111	Seedbank density	Seedbank density	0.0	1/m2
26401	Trifolium pratense	2311059	2807	Seedbank number of layers	Seedbank number of layers	1.0	1/plant
29186	Trifolium pratense	2341347	159	Seedbank type	Seedbank type	present	
29194	Trifolium pratense	2341348	159	Seedbank type	Seedbank type	present	
29202	Trifolium pratense	2341349	159	Seedbank type	Seedbank type	present	
29212	Trifolium pratense	2341350	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29210	Trifolium pratense	2341350	159	Seedbank type	Seedbank type	transient	
29221	Trifolium pratense	2341351	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29219	Trifolium pratense	2341351	159	Seedbank type	Seedbank type	transient	
29230	Trifolium pratense	2341352	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29228	Trifolium pratense	2341352	159	Seedbank type	Seedbank type	transient	
29239	Trifolium pratense	2341353	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29237	Trifolium pratense	2341353	159	Seedbank type	Seedbank type	transient	
29248	Trifolium pratense	2341354	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29246	Trifolium pratense	2341354	159	Seedbank type	Seedbank type	transient	
29257	Trifolium pratense	2341355	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29255	Trifolium pratense	2341355	159	Seedbank type	Seedbank type	transient	
29266	Trifolium pratense	2341356	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29264	Trifolium pratense	2341356	159	Seedbank type	Seedbank type	transient	
29275	Trifolium pratense	2341357	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29273	Trifolium pratense	2341357	159	Seedbank type	Seedbank type	transient	
29284	Trifolium pratense	2341358	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29282	Trifolium pratense	2341358	159	Seedbank type	Seedbank type	transient	
29293	Trifolium pratense	2341359	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29291	Trifolium pratense	2341359	159	Seedbank type	Seedbank type	transient	
29302	Trifolium pratense	2341360	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29300	Trifolium pratense	2341360	159	Seedbank type	Seedbank type	transient	
29311	Trifolium pratense	2341361	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29309	Trifolium pratense	2341361	159	Seedbank type	Seedbank type	transient	
29320	Trifolium pratense	2341362	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29318	Trifolium pratense	2341362	159	Seedbank type	Seedbank type	transient	
29329	Trifolium pratense	2341363	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29327	Trifolium pratense	2341363	159	Seedbank type	Seedbank type	transient	
29338	Trifolium pratense	2341364	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29336	Trifolium pratense	2341364	159	Seedbank type	Seedbank type	transient	
29347	Trifolium pratense	2341365	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29345	Trifolium pratense	2341365	159	Seedbank type	Seedbank type	transient	
29356	Trifolium pratense	2341366	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29354	Trifolium pratense	2341366	159	Seedbank type	Seedbank type	transient	
29365	Trifolium pratense	2341367	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29363	Trifolium pratense	2341367	159	Seedbank type	Seedbank type	transient	
29374	Trifolium pratense	2341368	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
29372	Trifolium pratense	2341368	159	Seedbank type	Seedbank type	long-term persistent	
29381	Trifolium pratense	2341369	159	Seedbank type	Seedbank type	long-term persistent	
29393	Trifolium pratense	2341370	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
29390	Trifolium pratense	2341370	159	Seedbank type	Seedbank type	long-term persistent	
29403	Trifolium pratense	2341371	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
29400	Trifolium pratense	2341371	159	Seedbank type	Seedbank type	long-term persistent	
29413	Trifolium pratense	2341372	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
29410	Trifolium pratense	2341372	159	Seedbank type	Seedbank type	long-term persistent	
29421	Trifolium pratense	2341373	33	Seed (seedbank) longevity	Seedbank longevity	19.0	year
29420	Trifolium pratense	2341373	159	Seedbank type	Seedbank type	long-term persistent	
29431	Trifolium pratense	2341374	33	Seed (seedbank) longevity	Seedbank longevity	19.0	year
29430	Trifolium pratense	2341374	159	Seedbank type	Seedbank type	long-term persistent	
29442	Trifolium pratense	2341375	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
29440	Trifolium pratense	2341375	159	Seedbank type	Seedbank type	short-term persistent	
29449	Trifolium pratense	2341376	159	Seedbank type	Seedbank type	short-term persistent	
29458	Trifolium pratense	2341377	159	Seedbank type	Seedbank type	short-term persistent	
29467	Trifolium pratense	2341378	159	Seedbank type	Seedbank type	short-term persistent	
29476	Trifolium pratense	2341379	159	Seedbank type	Seedbank type	short-term persistent	
29488	Trifolium pratense	2341380	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
29485	Trifolium pratense	2341380	159	Seedbank type	Seedbank type	short-term persistent	
29495	Trifolium pratense	2341381	159	Seedbank type	Seedbank type	present	
29503	Trifolium pratense	2341382	159	Seedbank type	Seedbank type	present	
29511	Trifolium pratense	2341383	159	Seedbank type	Seedbank type	present	
29521	Trifolium pratense	2341384	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29519	Trifolium pratense	2341384	159	Seedbank type	Seedbank type	transient	
29530	Trifolium pratense	2341385	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29528	Trifolium pratense	2341385	159	Seedbank type	Seedbank type	transient	
29539	Trifolium pratense	2341386	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29537	Trifolium pratense	2341386	159	Seedbank type	Seedbank type	transient	
29548	Trifolium pratense	2341387	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29546	Trifolium pratense	2341387	159	Seedbank type	Seedbank type	transient	
29557	Trifolium pratense	2341388	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29555	Trifolium pratense	2341388	159	Seedbank type	Seedbank type	transient	
29566	Trifolium pratense	2341389	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29564	Trifolium pratense	2341389	159	Seedbank type	Seedbank type	transient	
29575	Trifolium pratense	2341390	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29573	Trifolium pratense	2341390	159	Seedbank type	Seedbank type	transient	
29584	Trifolium pratense	2341391	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29582	Trifolium pratense	2341391	159	Seedbank type	Seedbank type	transient	
29593	Trifolium pratense	2341392	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29591	Trifolium pratense	2341392	159	Seedbank type	Seedbank type	transient	
29602	Trifolium pratense	2341393	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29600	Trifolium pratense	2341393	159	Seedbank type	Seedbank type	transient	
29611	Trifolium pratense	2341394	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29609	Trifolium pratense	2341394	159	Seedbank type	Seedbank type	transient	
29620	Trifolium pratense	2341395	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29618	Trifolium pratense	2341395	159	Seedbank type	Seedbank type	transient	
29629	Trifolium pratense	2341396	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29627	Trifolium pratense	2341396	159	Seedbank type	Seedbank type	transient	
29636	Trifolium pratense	2341397	159	Seedbank type	Seedbank type	long-term persistent	
29645	Trifolium pratense	2341398	159	Seedbank type	Seedbank type	long-term persistent	
29656	Trifolium pratense	2341399	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
29654	Trifolium pratense	2341399	159	Seedbank type	Seedbank type	long-term persistent	
29666	Trifolium pratense	2341400	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
29663	Trifolium pratense	2341400	159	Seedbank type	Seedbank type	long-term persistent	
29676	Trifolium pratense	2341401	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
29673	Trifolium pratense	2341401	159	Seedbank type	Seedbank type	long-term persistent	
29686	Trifolium pratense	2341402	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
29683	Trifolium pratense	2341402	159	Seedbank type	Seedbank type	long-term persistent	
29696	Trifolium pratense	2341403	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
29693	Trifolium pratense	2341403	159	Seedbank type	Seedbank type	long-term persistent	
29705	Trifolium pratense	2341404	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
29703	Trifolium pratense	2341404	159	Seedbank type	Seedbank type	short-term persistent	
29714	Trifolium pratense	2341405	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
29712	Trifolium pratense	2341405	159	Seedbank type	Seedbank type	short-term persistent	
29723	Trifolium pratense	2341406	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
29721	Trifolium pratense	2341406	159	Seedbank type	Seedbank type	short-term persistent	
29730	Trifolium pratense	2341407	159	Seedbank type	Seedbank type	short-term persistent	
29739	Trifolium pratense	2341408	159	Seedbank type	Seedbank type	short-term persistent	
29750	Trifolium pratense	2341409	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
29748	Trifolium pratense	2341409	159	Seedbank type	Seedbank type	short-term persistent	
29760	Trifolium pratense	2341410	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
29757	Trifolium pratense	2341410	159	Seedbank type	Seedbank type	short-term persistent	
29770	Trifolium pratense	2341411	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
29767	Trifolium pratense	2341411	159	Seedbank type	Seedbank type	short-term persistent	
29777	Trifolium pratense	2341412	159	Seedbank type	Seedbank type	present	
29785	Trifolium pratense	2341413	159	Seedbank type	Seedbank type	present	
29793	Trifolium pratense	2341414	159	Seedbank type	Seedbank type	present	
29801	Trifolium pratense	2341415	159	Seedbank type	Seedbank type	present	
29811	Trifolium pratense	2341416	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29809	Trifolium pratense	2341416	159	Seedbank type	Seedbank type	transient	
29820	Trifolium pratense	2341417	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29818	Trifolium pratense	2341417	159	Seedbank type	Seedbank type	transient	
29829	Trifolium pratense	2341418	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29827	Trifolium pratense	2341418	159	Seedbank type	Seedbank type	transient	
29838	Trifolium pratense	2341419	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29836	Trifolium pratense	2341419	159	Seedbank type	Seedbank type	transient	
29847	Trifolium pratense	2341420	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29845	Trifolium pratense	2341420	159	Seedbank type	Seedbank type	transient	
29856	Trifolium pratense	2341421	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29854	Trifolium pratense	2341421	159	Seedbank type	Seedbank type	transient	
29865	Trifolium pratense	2341422	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29863	Trifolium pratense	2341422	159	Seedbank type	Seedbank type	transient	
29874	Trifolium pratense	2341423	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29872	Trifolium pratense	2341423	159	Seedbank type	Seedbank type	transient	
29883	Trifolium pratense	2341424	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29881	Trifolium pratense	2341424	159	Seedbank type	Seedbank type	transient	
29892	Trifolium pratense	2341425	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29890	Trifolium pratense	2341425	159	Seedbank type	Seedbank type	transient	
29901	Trifolium pratense	2341426	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29899	Trifolium pratense	2341426	159	Seedbank type	Seedbank type	transient	
29910	Trifolium pratense	2341427	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
29908	Trifolium pratense	2341427	159	Seedbank type	Seedbank type	transient	
29919	Trifolium pratense	2341428	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
29917	Trifolium pratense	2341428	159	Seedbank type	Seedbank type	long-term persistent	
29929	Trifolium pratense	2341429	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
29926	Trifolium pratense	2341429	159	Seedbank type	Seedbank type	long-term persistent	
29939	Trifolium pratense	2341430	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
29936	Trifolium pratense	2341430	159	Seedbank type	Seedbank type	long-term persistent	
29949	Trifolium pratense	2341431	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
29946	Trifolium pratense	2341431	159	Seedbank type	Seedbank type	long-term persistent	
29958	Trifolium pratense	2341432	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
29956	Trifolium pratense	2341432	159	Seedbank type	Seedbank type	short-term persistent	
29967	Trifolium pratense	2341433	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
29965	Trifolium pratense	2341433	159	Seedbank type	Seedbank type	short-term persistent	
29977	Trifolium pratense	2341434	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
29974	Trifolium pratense	2341434	159	Seedbank type	Seedbank type	short-term persistent	
29987	Trifolium pratense	2341435	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
29984	Trifolium pratense	2341435	159	Seedbank type	Seedbank type	short-term persistent	
