	AccSpeciesName	ObservationID	TraitID	TraitName	DataName	StdValue	UnitName
51454	Dactylis glomerata	2689073	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.24787	g/g
116338	Dactylis glomerata	2689073	50	Leaf nitrogen (N) content per leaf area	Leaf nitrogen content per area (Narea)	0.417301016990439	g m-2
51453	Dactylis glomerata	2689073	3106	Plant height vegetative	Plant height vegetative	0.173	m
51479	Dactylis glomerata	2705446	42	Plant growth form	Plant growth form	Graminoid	
51481	Dactylis glomerata	2705446	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	28.775	mg
51480	Dactylis glomerata	2705446	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.05054	g
51483	Dactylis glomerata	2705446	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	3.89851666666667	g
51493	Dactylis glomerata	2705543	42	Plant growth form	Plant growth form	Graminoid	
51495	Dactylis glomerata	2705543	55	Leaf dry mass (single leaf)	Leaf dry mass: in case of compound leaves leaf; petiole included	28.775	mg
51494	Dactylis glomerata	2705543	163	Leaf fresh mass	Leaf fresh mass: in case of compound leaves leaf; petiole included	0.05054	g
53629	Dactylis glomerata	2753764	42	Plant growth form	Plant growth form	G	
53774	Dactylis glomerata	2901198	42	Plant growth form	Plant growth form: parasite	No	
53808	Dactylis glomerata	2949844	42	Plant growth form	Plant growth form	grass	
53814	Dactylis glomerata	2949844	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.21886574	g/g
53811	Dactylis glomerata	2949844	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass	0.3448	g
53815	Dactylis glomerata	2949844	3106	Plant height vegetative	Plant height vegetative	0.07	m
53813	Dactylis glomerata	2949844	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	39.252406	mm2 mg-1
53836	Dactylis glomerata	2949858	42	Plant growth form	Plant growth form	grass	
53839	Dactylis glomerata	2949858	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.1319	g
53841	Dactylis glomerata	2949858	3106	Plant height vegetative	Plant height vegetative	0.06	m
53840	Dactylis glomerata	2949858	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	21.364291	mm2 mg-1
53864	Dactylis glomerata	2949877	42	Plant growth form	Plant growth form	grass	
53870	Dactylis glomerata	2949877	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.26219512	g/g
53867	Dactylis glomerata	2949877	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass	0.0964	g
53871	Dactylis glomerata	2949877	3106	Plant height vegetative	Plant height vegetative	0.11	m
53869	Dactylis glomerata	2949877	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	21.593953	mm2 mg-1
53893	Dactylis glomerata	2949895	42	Plant growth form	Plant growth form	grass	
53898	Dactylis glomerata	2949895	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.19958974	g/g
53896	Dactylis glomerata	2949895	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.1946	g
53899	Dactylis glomerata	2949895	3106	Plant height vegetative	Plant height vegetative	0.08	m
53897	Dactylis glomerata	2949895	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	25.698356	mm2 mg-1
53907	Dactylis glomerata	2949911	42	Plant growth form	Plant growth form	grass	
53912	Dactylis glomerata	2949911	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.275	g/g
53910	Dactylis glomerata	2949911	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.0055	g
53913	Dactylis glomerata	2949911	3106	Plant height vegetative	Plant height vegetative	0.05	m
53911	Dactylis glomerata	2949911	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	44.310909	mm2 mg-1
53934	Dactylis glomerata	2949924	42	Plant growth form	Plant growth form	grass	
53940	Dactylis glomerata	2949924	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.32054795	g/g
53937	Dactylis glomerata	2949924	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass	0.0423	g
53941	Dactylis glomerata	2949924	3106	Plant height vegetative	Plant height vegetative	0.085	m
53939	Dactylis glomerata	2949924	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	31.136325	mm2 mg-1
53963	Dactylis glomerata	2949942	42	Plant growth form	Plant growth form	grass	
53968	Dactylis glomerata	2949942	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.14824896	g/g
53966	Dactylis glomerata	2949942	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.3268	g
53969	Dactylis glomerata	2949942	3106	Plant height vegetative	Plant height vegetative	0.08	m
53967	Dactylis glomerata	2949942	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	30.47142	mm2 mg-1
53991	Dactylis glomerata	2949961	42	Plant growth form	Plant growth form	grass	
53997	Dactylis glomerata	2949961	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.244	g/g
53994	Dactylis glomerata	2949961	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass	0.0448	g
53998	Dactylis glomerata	2949961	3106	Plant height vegetative	Plant height vegetative	0.08	m
53996	Dactylis glomerata	2949961	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	35.531762	mm2 mg-1
54021	Dactylis glomerata	2949979	42	Plant growth form	Plant growth form	grass	
54027	Dactylis glomerata	2949979	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.16180905	g/g
54024	Dactylis glomerata	2949979	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass	0.2231	g
54029	Dactylis glomerata	2949979	3106	Plant height vegetative	Vegetative plant height elongated	0.053	m
54026	Dactylis glomerata	2949979	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	49.054348	mm2 mg-1
54050	Dactylis glomerata	2949992	42	Plant growth form	Plant growth form	grass	
54055	Dactylis glomerata	2949992	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.23238095	g/g
54053	Dactylis glomerata	2949992	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.122	g
54056	Dactylis glomerata	2949992	3106	Plant height vegetative	Plant height vegetative	0.08	m
54054	Dactylis glomerata	2949992	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	15.74877	mm2 mg-1
54064	Dactylis glomerata	2950006	42	Plant growth form	Plant growth form	grass	
54070	Dactylis glomerata	2950006	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.28169583	g/g
54067	Dactylis glomerata	2950006	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass	0.2102	g
54071	Dactylis glomerata	2950006	3106	Plant height vegetative	Plant height vegetative	0.17	m
54069	Dactylis glomerata	2950006	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	19.629575	mm2 mg-1
54079	Dactylis glomerata	2950023	42	Plant growth form	Plant growth form	grass	
54085	Dactylis glomerata	2950023	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.23231198	g/g
54082	Dactylis glomerata	2950023	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass	0.0977	g
54086	Dactylis glomerata	2950023	3106	Plant height vegetative	Plant height vegetative	0.1	m
54084	Dactylis glomerata	2950023	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	41.708753	mm2 mg-1
54108	Dactylis glomerata	2950037	42	Plant growth form	Plant growth form	grass	
54113	Dactylis glomerata	2950037	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.22375887	g/g
54111	Dactylis glomerata	2950037	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.0631	g
54114	Dactylis glomerata	2950037	3106	Plant height vegetative	Plant height vegetative	0.05	m
54112	Dactylis glomerata	2950037	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	17.633756	mm2 mg-1
54135	Dactylis glomerata	2950054	42	Plant growth form	Plant growth form	grass	
54138	Dactylis glomerata	2950054	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass	0.0486	g
54141	Dactylis glomerata	2950054	3106	Plant height vegetative	Plant height vegetative	0.18	m
54140	Dactylis glomerata	2950054	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	32.023381	mm2 mg-1
54162	Dactylis glomerata	2950073	42	Plant growth form	Plant growth form	grass	
54165	Dactylis glomerata	2950073	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.1346	g
54167	Dactylis glomerata	2950073	3106	Plant height vegetative	Plant height vegetative	0.095	m
54166	Dactylis glomerata	2950073	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	41.077192	mm2 mg-1
54189	Dactylis glomerata	2950091	42	Plant growth form	Plant growth form	grass	
54194	Dactylis glomerata	2950091	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.25085911	g/g
54192	Dactylis glomerata	2950091	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.073	g
54195	Dactylis glomerata	2950091	3106	Plant height vegetative	Plant height vegetative	0.14	m
54193	Dactylis glomerata	2950091	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	28.65274	mm2 mg-1
54218	Dactylis glomerata	2950109	42	Plant growth form	Plant growth form	grass	
54224	Dactylis glomerata	2950109	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.17333333	g/g
54221	Dactylis glomerata	2950109	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass	0.0163	g
54225	Dactylis glomerata	2950109	3106	Plant height vegetative	Plant height vegetative	0.1	m
54223	Dactylis glomerata	2950109	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	65.076923	mm2 mg-1
54247	Dactylis glomerata	2950128	42	Plant growth form	Plant growth form	grass	
54253	Dactylis glomerata	2950128	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.24591549	g/g
54250	Dactylis glomerata	2950128	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass	0.3562	g
54254	Dactylis glomerata	2950128	3106	Plant height vegetative	Plant height vegetative	0.16	m
54252	Dactylis glomerata	2950128	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	29.008381	mm2 mg-1
54290	Dactylis glomerata	2950147	42	Plant growth form	Plant growth form	grass	
54295	Dactylis glomerata	2950147	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.21662485	g/g
54293	Dactylis glomerata	2950147	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.3281	g
54296	Dactylis glomerata	2950147	3106	Plant height vegetative	Plant height vegetative	0.14	m
54294	Dactylis glomerata	2950147	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	15.419628	mm2 mg-1
54304	Dactylis glomerata	2950164	42	Plant growth form	Plant growth form	grass	
54310	Dactylis glomerata	2950164	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.14545455	g/g
54307	Dactylis glomerata	2950164	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass	0.0013	g
54312	Dactylis glomerata	2950164	3106	Plant height vegetative	Vegetative plant height elongated	0.047	m
54309	Dactylis glomerata	2950164	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	44.39375	mm2 mg-1
54333	Dactylis glomerata	2950181	42	Plant growth form	Plant growth form	grass	
54338	Dactylis glomerata	2950181	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.17082055	g/g
54336	Dactylis glomerata	2950181	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Whole plant aboveground vegetative dry mass per individual plant	0.0891	g
54340	Dactylis glomerata	2950181	3106	Plant height vegetative	Vegetative plant height elongated	0.281	m
54337	Dactylis glomerata	2950181	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	33.464198	mm2 mg-1
54347	Dactylis glomerata	2950198	42	Plant growth form	Plant growth form	grass	
54353	Dactylis glomerata	2950198	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.24038728	g/g
54350	Dactylis glomerata	2950198	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass	0.1992	g
54354	Dactylis glomerata	2950198	3106	Plant height vegetative	Plant height vegetative	0.13	m
54352	Dactylis glomerata	2950198	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	34.997775	mm2 mg-1
54376	Dactylis glomerata	2950216	42	Plant growth form	Plant growth form	grass	
54382	Dactylis glomerata	2950216	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.19816514	g/g
54379	Dactylis glomerata	2950216	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass	0.094	g
54383	Dactylis glomerata	2950216	3106	Plant height vegetative	Plant height vegetative	0.1	m
54381	Dactylis glomerata	2950216	3117	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded	SLA: undefined if petiole in- or excluded	36.766204	mm2 mg-1
54405	Dactylis glomerata	2950236	42	Plant growth form	Plant growth form	grass	
54411	Dactylis glomerata	2950236	47	Leaf dry mass per leaf fresh mass (leaf dry matter content, LDMC)	Leaf dry matter content per leaf water-saturated mass (LDMC)	0.21210526	g/g
54408	Dactylis glomerata	2950236	403	Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant	Shoot dry mass	0.0252	g
