AccSpeciesName	ObservationID	TraitID	TraitName	DataName	StdValue	UnitName
Dactylis glomerata	2360650	159	Seedbank type	Seedbank type	short-term persistent	
Dactylis glomerata	2360650	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
Dactylis glomerata	2360651	159	Seedbank type	Seedbank type	present	
Dactylis glomerata	2360652	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360652	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360653	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360653	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360654	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360654	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360655	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360655	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360656	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360656	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360657	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360657	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360658	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360658	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360659	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360659	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360660	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360660	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360661	159	Seedbank type	Seedbank type	long-term persistent	
Dactylis glomerata	2360662	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360662	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360663	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360663	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360664	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360664	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360665	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360665	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360666	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360666	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360667	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360667	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360668	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360668	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360669	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360669	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360670	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360670	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360671	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360671	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360672	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360672	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360673	159	Seedbank type	Seedbank type	long-term persistent	
Dactylis glomerata	2360673	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
Dactylis glomerata	2360674	159	Seedbank type	Seedbank type	short-term persistent	
Dactylis glomerata	2360675	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360675	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360676	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360676	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360677	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360677	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360678	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360678	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360679	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360679	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360680	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360680	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360681	159	Seedbank type	Seedbank type	long-term persistent	
Dactylis glomerata	2360681	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
Dactylis glomerata	2360682	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360682	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360683	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360683	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360684	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360684	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360685	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360685	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360686	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360686	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360687	159	Seedbank type	Seedbank type	short-term persistent	
Dactylis glomerata	2360687	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
Dactylis glomerata	2360688	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360688	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360689	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360689	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360690	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360690	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360691	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360691	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360692	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360692	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360693	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360693	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360694	159	Seedbank type	Seedbank type	short-term persistent	
Dactylis glomerata	2360694	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
Dactylis glomerata	2360695	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360695	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360696	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360696	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360697	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360697	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360698	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360698	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360699	159	Seedbank type	Seedbank type	short-term persistent	
Dactylis glomerata	2360700	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360700	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360701	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360701	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360702	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360702	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360703	159	Seedbank type	Seedbank type	long-term persistent	
Dactylis glomerata	2360703	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
Dactylis glomerata	2360704	159	Seedbank type	Seedbank type	long-term persistent	
Dactylis glomerata	2360704	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
Dactylis glomerata	2360705	159	Seedbank type	Seedbank type	short-term persistent	
Dactylis glomerata	2360705	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
Dactylis glomerata	2360706	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360706	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360707	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360707	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360708	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360708	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360709	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360709	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360710	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360710	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360711	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360711	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360712	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360712	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360713	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360713	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360714	159	Seedbank type	Seedbank type	long-term persistent	
Dactylis glomerata	2360714	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
Dactylis glomerata	2360715	159	Seedbank type	Seedbank type	long-term persistent	
Dactylis glomerata	2360715	33	Seed (seedbank) longevity	Seedbank longevity index	1.0	year
Dactylis glomerata	2360716	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360716	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360717	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360717	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360718	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360718	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360719	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360719	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360720	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360720	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360721	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360721	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360722	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360722	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360723	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360723	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360724	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360724	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360725	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360725	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360726	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360726	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360727	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360727	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360728	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360728	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360729	159	Seedbank type	Seedbank type	short-term persistent	
Dactylis glomerata	2360729	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
Dactylis glomerata	2360730	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360730	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360731	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360731	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360732	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360732	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360733	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360733	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360734	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360734	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360735	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360735	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360736	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360736	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360737	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360737	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360738	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360738	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360739	159	Seedbank type	Seedbank type	short-term persistent	
Dactylis glomerata	2360739	33	Seed (seedbank) longevity	Seedbank longevity index	0.5	year
Dactylis glomerata	2360740	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360740	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360741	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360741	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360742	159	Seedbank type	Seedbank type	short-term persistent	
Dactylis glomerata	2360743	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360743	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360744	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360744	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360745	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360745	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360746	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360746	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360747	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360747	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360748	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360748	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360749	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360749	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360750	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360750	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360751	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360751	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360752	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360752	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360753	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360753	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360754	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360754	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
Dactylis glomerata	2360755	159	Seedbank type	Seedbank type	transient	
Dactylis glomerata	2360755	33	Seed (seedbank) longevity	Seedbank longevity index	0.0	year
